"","game_id","schedule_season","schedule_week","schedule_date","team_home_id","team_away_id","score_home","score_away","stadium_neutral","schedule_playoff"
"289","19671119MIALVR",1967,"12",1967-11-19,"LVR","MIA",31,17,FALSE,FALSE
"290","19671119MINCLE",1967,"10",1967-11-19,"CLE","MIN",14,10,FALSE,FALSE
"291","19671119NOPHI",1967,"10",1967-11-19,"PHI","NO",48,21,FALSE,FALSE
"292","19671119NYJNE",1967,"12",1967-11-19,"NE","NYJ",24,29,FALSE,FALSE
"293","19671119PITNYG",1967,"10",1967-11-19,"NYG","PIT",28,20,FALSE,FALSE
"294","19671119SFGB",1967,"10",1967-11-19,"GB","SF",13,0,FALSE,FALSE
"295","19671119WASDAL",1967,"10",1967-11-19,"DAL","WAS",20,27,FALSE,FALSE
"296","19671123ARIDAL",1967,"11",1967-11-23,"DAL","ARI",46,21,FALSE,FALSE
"297","19671123DENLAC",1967,"13",1967-11-23,"LAC","DEN",24,20,FALSE,FALSE
"298","19671123LARDET",1967,"11",1967-11-23,"DET","LAR",7,31,FALSE,FALSE
"299","19671123LVRKC",1967,"13",1967-11-23,"KC","LVR",22,44,FALSE,FALSE
"300","19671126ATLNO",1967,"11",1967-11-26,"NO","ATL",27,24,FALSE,FALSE
"301","19671126BUFMIA",1967,"13",1967-11-26,"MIA","BUF",17,14,FALSE,FALSE
"302","19671126GBCHI",1967,"11",1967-11-26,"CHI","GB",13,17,FALSE,FALSE
"303","19671126INDSF",1967,"11",1967-11-26,"SF","IND",9,26,FALSE,FALSE
"304","19671126MINPIT",1967,"11",1967-11-26,"PIT","MIN",27,41,FALSE,FALSE
"305","19671126NETEN",1967,"13",1967-11-26,"TEN","NE",27,6,FALSE,FALSE
"306","19671126PHINYG",1967,"11",1967-11-26,"NYG","PHI",44,7,FALSE,FALSE
"307","19671126WASCLE",1967,"11",1967-11-26,"CLE","WAS",42,37,FALSE,FALSE
"308","19671203ATLLAR",1967,"12",1967-12-03,"LAR","ATL",20,3,FALSE,FALSE
"309","19671203BUFKC",1967,"14",1967-12-03,"KC","BUF",23,13,FALSE,FALSE
"310","19671203CHISF",1967,"12",1967-12-03,"SF","CHI",14,28,FALSE,FALSE
"311","19671203DALIND",1967,"12",1967-12-03,"IND","DAL",23,17,FALSE,FALSE
"312","19671203DENNYJ",1967,"14",1967-12-03,"NYJ","DEN",24,33,FALSE,FALSE
"313","19671203GBMIN",1967,"12",1967-12-03,"MIN","GB",27,30,FALSE,FALSE
"314","19671203LVRLAC",1967,"14",1967-12-03,"LAC","LVR",21,41,FALSE,FALSE
"315","19671203MIATEN",1967,"14",1967-12-03,"TEN","MIA",17,14,FALSE,FALSE
"316","19671203NOARI",1967,"12",1967-12-03,"ARI","NO",31,20,FALSE,FALSE
"317","19671203NYGCLE",1967,"12",1967-12-03,"CLE","NYG",24,14,FALSE,FALSE
"318","19671203PHIWAS",1967,"12",1967-12-03,"WAS","PHI",35,35,FALSE,FALSE
"319","19671203PITDET",1967,"12",1967-12-03,"DET","PIT",14,24,FALSE,FALSE
"320","19671209BUFNE",1967,"15",1967-12-09,"NE","BUF",16,44,FALSE,FALSE
"321","19671209GBLAR",1967,"13",1967-12-09,"LAR","GB",27,24,FALSE,FALSE
"322","19671210CLEARI",1967,"13",1967-12-10,"ARI","CLE",16,20,FALSE,FALSE
"323","19671210DETNYG",1967,"13",1967-12-10,"NYG","DET",7,30,FALSE,FALSE
"324","19671210KCNYJ",1967,"15",1967-12-10,"NYJ","KC",7,21,FALSE,FALSE
"325","19671210LACMIA",1967,"15",1967-12-10,"MIA","LAC",41,24,FALSE,FALSE
"326","19671210LVRTEN",1967,"15",1967-12-10,"TEN","LVR",7,19,FALSE,FALSE
"327","19671210MINCHI",1967,"13",1967-12-10,"CHI","MIN",10,10,FALSE,FALSE
"328","19671210NOIND",1967,"13",1967-12-10,"IND","NO",30,10,FALSE,FALSE
"329","19671210PHIDAL",1967,"13",1967-12-10,"DAL","PHI",38,17,FALSE,FALSE
"330","19671210SFATL",1967,"13",1967-12-10,"ATL","SF",28,34,FALSE,FALSE
"331","19671210WASPIT",1967,"13",1967-12-10,"PIT","WAS",10,15,FALSE,FALSE
"332","19671216DALSF",1967,"14",1967-12-16,"SF","DAL",24,16,FALSE,FALSE
"333","19671216LACTEN",1967,"16",1967-12-16,"TEN","LAC",24,17,FALSE,FALSE
"334","19671217ARINYG",1967,"14",1967-12-17,"NYG","ARI",37,14,FALSE,FALSE
"335","19671217CHIATL",1967,"14",1967-12-17,"ATL","CHI",14,23,FALSE,FALSE
"336","19671217CLEPHI",1967,"14",1967-12-17,"PHI","CLE",28,24,FALSE,FALSE
"337","19671217INDLAR",1967,"14",1967-12-17,"LAR","IND",34,10,FALSE,FALSE
"338","19671217KCDEN",1967,"16",1967-12-17,"DEN","KC",24,38,FALSE,FALSE
"339","19671217MINDET",1967,"14",1967-12-17,"DET","MIN",14,3,FALSE,FALSE
"340","19671217NEMIA",1967,"16",1967-12-17,"MIA","NE",41,32,FALSE,FALSE
"341","19671217NOWAS",1967,"14",1967-12-17,"WAS","NO",14,30,FALSE,FALSE
"342","19671217NYJLVR",1967,"16",1967-12-17,"LVR","NYJ",38,29,FALSE,FALSE
"343","19671217PITGB",1967,"14",1967-12-17,"GB","PIT",17,24,FALSE,FALSE
"344","19671223LARGB",1967,"15",1967-12-23,"GB","LAR",28,7,FALSE,TRUE
"345","19671223TENMIA",1967,"17",1967-12-23,"MIA","TEN",10,41,FALSE,FALSE
"346","19671224BUFLVR",1967,"17",1967-12-24,"LVR","BUF",28,21,FALSE,FALSE
"347","19671224CLEDAL",1967,"15",1967-12-24,"DAL","CLE",52,14,FALSE,TRUE
"348","19671224NYJLAC",1967,"17",1967-12-24,"LAC","NYJ",31,42,FALSE,FALSE
"349","19671231DALGB",1967,"Conference",1967-12-31,"GB","DAL",21,17,FALSE,TRUE
"350","19671231TENLVR",1967,"Conference",1967-12-31,"LVR","TEN",40,7,FALSE,TRUE
"351","19680114LVRGB",1967,"Superbowl",1968-01-14,"GB","LVR",33,14,TRUE,TRUE
"352","19680906CINLAC",1968,"1",1968-09-06,"LAC","CIN",29,13,FALSE,FALSE
"353","19680908NEBUF",1968,"1",1968-09-08,"BUF","NE",7,16,FALSE,FALSE
"354","19680909KCTEN",1968,"1",1968-09-09,"TEN","KC",21,26,FALSE,FALSE
"355","19680914ATLMIN",1968,"1",1968-09-14,"MIN","ATL",47,7,FALSE,FALSE
"356","19680914TENMIA",1968,"2",1968-09-14,"MIA","TEN",10,24,FALSE,FALSE
"357","19680915CLENO",1968,"1",1968-09-15,"NO","CLE",10,24,FALSE,FALSE
"358","19680915DENCIN",1968,"2",1968-09-15,"CIN","DEN",24,10,FALSE,FALSE
"359","19680915DETDAL",1968,"1",1968-09-15,"DAL","DET",59,13,FALSE,FALSE
"360","19680915LVRBUF",1968,"2",1968-09-15,"BUF","LVR",6,48,FALSE,FALSE
"361","19680915NYGPIT",1968,"1",1968-09-15,"PIT","NYG",20,34,FALSE,FALSE
"362","19680915NYJKC",1968,"2",1968-09-15,"KC","NYJ",19,20,FALSE,FALSE
"363","19680915PHIGB",1968,"1",1968-09-15,"GB","PHI",30,13,FALSE,FALSE
"364","19680915SFIND",1968,"1",1968-09-15,"IND","SF",27,10,FALSE,FALSE
"365","19680915WASCHI",1968,"1",1968-09-15,"CHI","WAS",28,38,FALSE,FALSE
"366","19680916LARARI",1968,"1",1968-09-16,"ARI","LAR",13,24,FALSE,FALSE
"367","19680921LVRMIA",1968,"3",1968-09-21,"MIA","LVR",21,47,FALSE,FALSE
"368","19680921TENLAC",1968,"3",1968-09-21,"LAC","TEN",30,14,FALSE,FALSE
"369","19680922ARISF",1968,"2",1968-09-22,"SF","ARI",35,17,FALSE,FALSE
"370","19680922BUFCIN",1968,"3",1968-09-22,"CIN","BUF",34,23,FALSE,FALSE
"371","19680922CHIDET",1968,"2",1968-09-22,"DET","CHI",42,0,FALSE,FALSE
"372","19680922CLEDAL",1968,"2",1968-09-22,"DAL","CLE",28,7,FALSE,FALSE
"373","19680922DENKC",1968,"3",1968-09-22,"KC","DEN",34,2,FALSE,FALSE
"374","19680922INDATL",1968,"2",1968-09-22,"ATL","IND",20,28,FALSE,FALSE
"375","19680922MINGB",1968,"2",1968-09-22,"GB","MIN",13,26,FALSE,FALSE
"376","19680922NYGPHI",1968,"2",1968-09-22,"PHI","NYG",25,34,FALSE,FALSE
"377","19680922NYJNE",1968,"3",1968-09-22,"NE","NYJ",31,47,TRUE,FALSE
"378","19680922PITLAR",1968,"2",1968-09-22,"LAR","PIT",45,10,FALSE,FALSE
"379","19680922WASNO",1968,"2",1968-09-22,"NO","WAS",37,17,FALSE,FALSE
"380","19680928KCMIA",1968,"4",1968-09-28,"MIA","KC",3,48,FALSE,FALSE
"381","19680929ARINO",1968,"3",1968-09-29,"NO","ARI",20,21,FALSE,FALSE
"382","19680929ATLSF",1968,"3",1968-09-29,"SF","ATL",28,13,FALSE,FALSE
"383","19680929CHIMIN",1968,"3",1968-09-29,"MIN","CHI",17,27,FALSE,FALSE
"384","19680929DALPHI",1968,"3",1968-09-29,"PHI","DAL",13,45,FALSE,FALSE
"385","19680929DETGB",1968,"3",1968-09-29,"GB","DET",17,23,FALSE,FALSE
"386","19680929INDPIT",1968,"3",1968-09-29,"PIT","IND",7,41,FALSE,FALSE
"387","19680929LACCIN",1968,"4",1968-09-29,"CIN","LAC",10,31,FALSE,FALSE
"388","19680929LARCLE",1968,"3",1968-09-29,"CLE","LAR",6,24,FALSE,FALSE
"389","19680929LVRTEN",1968,"4",1968-09-29,"TEN","LVR",15,24,FALSE,FALSE
"390","19680929NEDEN",1968,"4",1968-09-29,"DEN","NE",17,20,FALSE,FALSE
"391","19680929NYJBUF",1968,"4",1968-09-29,"BUF","NYJ",37,35,FALSE,FALSE
"392","19680929WASNYG",1968,"3",1968-09-29,"NYG","WAS",48,21,FALSE,FALSE
"393","19681005KCBUF",1968,"5",1968-10-05,"BUF","KC",7,18,FALSE,FALSE
"394","19681005LACNYJ",1968,"5",1968-10-05,"NYJ","LAC",23,20,FALSE,FALSE
"395","19681005PITCLE",1968,"4",1968-10-05,"CLE","PIT",31,24,FALSE,FALSE
"396","19681006CHIIND",1968,"4",1968-10-06,"IND","CHI",28,7,FALSE,FALSE
"397","19681006CINDEN",1968,"5",1968-10-06,"DEN","CIN",10,7,FALSE,FALSE
"398","19681006DALARI",1968,"4",1968-10-06,"ARI","DAL",10,27,FALSE,FALSE
"399","19681006DETMIN",1968,"4",1968-10-06,"MIN","DET",24,10,FALSE,FALSE
"400","19681006GBATL",1968,"4",1968-10-06,"ATL","GB",7,38,FALSE,FALSE
"401","19681006MIATEN",1968,"5",1968-10-06,"TEN","MIA",7,24,FALSE,FALSE
"402","19681006NELVR",1968,"5",1968-10-06,"LVR","NE",41,10,FALSE,FALSE
"403","19681006NONYG",1968,"4",1968-10-06,"NYG","NO",38,21,FALSE,FALSE
"404","19681006PHIWAS",1968,"4",1968-10-06,"WAS","PHI",17,14,FALSE,FALSE
"405","19681006SFLAR",1968,"4",1968-10-06,"LAR","SF",24,10,FALSE,FALSE
"406","19681012BUFMIA",1968,"6",1968-10-12,"MIA","BUF",14,14,FALSE,FALSE
"407","19681013ARICLE",1968,"5",1968-10-13,"CLE","ARI",21,27,FALSE,FALSE
"408","19681013CINKC",1968,"6",1968-10-13,"KC","CIN",13,3,FALSE,FALSE
"409","19681013DENNYJ",1968,"6",1968-10-13,"NYJ","DEN",13,21,FALSE,FALSE
"410","19681013DETCHI",1968,"5",1968-10-13,"CHI","DET",10,28,FALSE,FALSE
"411","19681013INDSF",1968,"5",1968-10-13,"SF","IND",14,42,FALSE,FALSE
"412","19681013LACLVR",1968,"6",1968-10-13,"LVR","LAC",14,23,FALSE,FALSE
"413","19681013LARGB",1968,"5",1968-10-13,"GB","LAR",14,16,FALSE,FALSE
"414","19681013MINNO",1968,"5",1968-10-13,"NO","MIN",20,17,FALSE,FALSE
"415","19681013NYGATL",1968,"5",1968-10-13,"ATL","NYG",24,21,FALSE,FALSE
"416","19681013PHIDAL",1968,"5",1968-10-13,"DAL","PHI",34,14,FALSE,FALSE
"417","19681013PITWAS",1968,"5",1968-10-13,"WAS","PIT",16,13,FALSE,FALSE
"418","19681013TENNE",1968,"6",1968-10-13,"NE","TEN",0,16,FALSE,FALSE
"419","19681020ATLLAR",1968,"6",1968-10-20,"LAR","ATL",27,14,FALSE,FALSE
"420","19681020BUFNE",1968,"7",1968-10-20,"NE","BUF",23,6,FALSE,FALSE
"421","19681020CHIPHI",1968,"6",1968-10-20,"PHI","CHI",16,29,FALSE,FALSE
"422","19681020CLEIND",1968,"6",1968-10-20,"IND","CLE",20,30,FALSE,FALSE
"423","19681020DALMIN",1968,"6",1968-10-20,"MIN","DAL",7,20,FALSE,FALSE
"424","19681020DENLAC",1968,"7",1968-10-20,"LAC","DEN",55,24,FALSE,FALSE
"425","19681020GBDET",1968,"6",1968-10-20,"DET","GB",14,14,FALSE,FALSE
"426","19681020LVRKC",1968,"7",1968-10-20,"KC","LVR",24,10,FALSE,FALSE
"427","19681020MIACIN",1968,"7",1968-10-20,"CIN","MIA",22,24,FALSE,FALSE
"428","19681020NOPIT",1968,"6",1968-10-20,"PIT","NO",12,16,FALSE,FALSE
"429","19681020NYJTEN",1968,"7",1968-10-20,"TEN","NYJ",14,20,FALSE,FALSE
"430","19681020SFNYG",1968,"6",1968-10-20,"NYG","SF",10,26,FALSE,FALSE
"431","19681020WASARI",1968,"6",1968-10-20,"ARI","WAS",41,14,FALSE,FALSE
"432","19681027ATLCLE",1968,"7",1968-10-27,"CLE","ATL",30,7,FALSE,FALSE
"433","19681027CINLVR",1968,"8",1968-10-27,"LVR","CIN",31,10,FALSE,FALSE
"434","19681027LACKC",1968,"8",1968-10-27,"KC","LAC",27,20,FALSE,FALSE
"435","19681027LARIND",1968,"7",1968-10-27,"IND","LAR",27,10,FALSE,FALSE
"436","19681027MIADEN",1968,"8",1968-10-27,"DEN","MIA",21,14,FALSE,FALSE
"437","19681027MINCHI",1968,"7",1968-10-27,"CHI","MIN",26,24,FALSE,FALSE
"438","19681027NENYJ",1968,"8",1968-10-27,"NYJ","NE",48,14,FALSE,FALSE
"439","19681027NOARI",1968,"7",1968-10-27,"ARI","NO",31,17,FALSE,FALSE
"440","19681027NYGWAS",1968,"7",1968-10-27,"WAS","NYG",10,13,FALSE,FALSE
"441","19681027PHIPIT",1968,"7",1968-10-27,"PIT","PHI",6,3,FALSE,FALSE
"442","19681027SFDET",1968,"7",1968-10-27,"DET","SF",7,14,FALSE,FALSE
"443","19681027TENBUF",1968,"8",1968-10-27,"BUF","TEN",7,30,FALSE,FALSE
"444","19681028GBDAL",1968,"7",1968-10-28,"DAL","GB",17,28,FALSE,FALSE
"445","19681103ARIPHI",1968,"8",1968-11-03,"PHI","ARI",17,45,FALSE,FALSE
"446","19681103BUFNYJ",1968,"9",1968-11-03,"NYJ","BUF",25,21,FALSE,FALSE
"447","19681103CHIGB",1968,"8",1968-11-03,"GB","CHI",10,13,FALSE,FALSE
"448","19681103CLESF",1968,"8",1968-11-03,"SF","CLE",21,33,FALSE,FALSE
"449","19681103DALNO",1968,"8",1968-11-03,"NO","DAL",3,17,FALSE,FALSE
"450","19681103DENNE",1968,"9",1968-11-03,"NE","DEN",14,35,FALSE,FALSE
"451","19681103DETLAR",1968,"8",1968-11-03,"LAR","DET",10,7,FALSE,FALSE
"452","19681103INDNYG",1968,"8",1968-11-03,"NYG","IND",0,26,FALSE,FALSE
"453","19681103KCLVR",1968,"9",1968-11-03,"LVR","KC",38,21,FALSE,FALSE
"454","19681103MIALAC",1968,"9",1968-11-03,"LAC","MIA",34,28,FALSE,FALSE
"455","19681103PITATL",1968,"8",1968-11-03,"ATL","PIT",21,41,FALSE,FALSE
"456","19681103TENCIN",1968,"9",1968-11-03,"CIN","TEN",17,27,FALSE,FALSE
"457","19681103WASMIN",1968,"8",1968-11-03,"MIN","WAS",27,14,FALSE,FALSE
"458","19681110GBMIN",1968,"9",1968-11-10,"MIN","GB",14,10,FALSE,FALSE
"459","19681110INDDET",1968,"9",1968-11-10,"DET","IND",10,27,FALSE,FALSE
"460","19681110KCCIN",1968,"10",1968-11-10,"CIN","KC",9,16,FALSE,FALSE
"461","19681110LACNE",1968,"10",1968-11-10,"NE","LAC",17,27,FALSE,FALSE
"462","19681110LARATL",1968,"9",1968-11-10,"ATL","LAR",10,17,FALSE,FALSE
"463","19681110LVRDEN",1968,"10",1968-11-10,"DEN","LVR",7,43,FALSE,FALSE
"464","19681110MIABUF",1968,"10",1968-11-10,"BUF","MIA",17,21,FALSE,FALSE
"465","19681110NOCLE",1968,"9",1968-11-10,"CLE","NO",35,17,FALSE,FALSE
"466","19681110NYGDAL",1968,"9",1968-11-10,"DAL","NYG",21,27,FALSE,FALSE
"467","19681110PITARI",1968,"9",1968-11-10,"ARI","PIT",28,28,FALSE,FALSE
"468","19681110SFCHI",1968,"9",1968-11-10,"CHI","SF",27,19,FALSE,FALSE
"469","19681110TENNYJ",1968,"10",1968-11-10,"NYJ","TEN",26,7,FALSE,FALSE
"470","19681110WASPHI",1968,"9",1968-11-10,"PHI","WAS",10,16,FALSE,FALSE
"471","19681117ARIIND",1968,"10",1968-11-17,"IND","ARI",27,0,FALSE,FALSE
"472","19681117ATLCHI",1968,"10",1968-11-17,"CHI","ATL",13,16,FALSE,FALSE
"473","19681117CINMIA",1968,"11",1968-11-17,"MIA","CIN",21,38,FALSE,FALSE
"474","19681117CLEPIT",1968,"10",1968-11-17,"PIT","CLE",24,45,FALSE,FALSE
"475","19681117DALWAS",1968,"10",1968-11-17,"WAS","DAL",24,44,FALSE,FALSE
"476","19681117DENTEN",1968,"11",1968-11-17,"TEN","DEN",38,17,FALSE,FALSE
"477","19681117LACBUF",1968,"11",1968-11-17,"BUF","LAC",6,21,FALSE,FALSE
"478","19681117LARSF",1968,"10",1968-11-17,"SF","LAR",20,20,FALSE,FALSE
"479","19681117MINDET",1968,"10",1968-11-17,"DET","MIN",6,13,FALSE,FALSE
"480","19681117NEKC",1968,"11",1968-11-17,"KC","NE",31,17,FALSE,FALSE
"481","19681117NOGB",1968,"10",1968-11-17,"GB","NO",29,7,FALSE,FALSE
"482","19681117NYJLVR",1968,"11",1968-11-17,"LVR","NYJ",43,32,FALSE,FALSE
"483","19681117PHINYG",1968,"10",1968-11-17,"NYG","PHI",7,6,FALSE,FALSE
"484","19681124ATLARI",1968,"11",1968-11-24,"ARI","ATL",17,12,FALSE,FALSE
"485","19681124BUFDEN",1968,"12",1968-11-24,"DEN","BUF",34,32,FALSE,FALSE
"486","19681124DALCHI",1968,"11",1968-11-24,"CHI","DAL",3,34,FALSE,FALSE
"487","19681124GBWAS",1968,"11",1968-11-24,"WAS","GB",7,27,FALSE,FALSE
"488","19681124LVRCIN",1968,"12",1968-11-24,"CIN","LVR",0,34,FALSE,FALSE
"489","19681124MIANE",1968,"12",1968-11-24,"NE","MIA",10,34,FALSE,FALSE
"490","19681124MININD",1968,"11",1968-11-24,"IND","MIN",21,9,FALSE,FALSE
"491","19681124NODET",1968,"11",1968-11-24,"DET","NO",20,20,FALSE,FALSE
"492","19681124NYGLAR",1968,"11",1968-11-24,"LAR","NYG",24,21,FALSE,FALSE
"493","19681124NYJLAC",1968,"12",1968-11-24,"LAC","NYJ",15,37,FALSE,FALSE
"494","19681124PHICLE",1968,"11",1968-11-24,"CLE","PHI",47,13,FALSE,FALSE
"495","19681124SFPIT",1968,"11",1968-11-24,"PIT","SF",28,45,FALSE,FALSE
"496","19681128BUFLVR",1968,"13",1968-11-28,"LVR","BUF",13,10,FALSE,FALSE
"497","19681128PHIDET",1968,"12",1968-11-28,"DET","PHI",0,12,FALSE,FALSE
"498","19681128TENKC",1968,"13",1968-11-28,"KC","TEN",24,10,FALSE,FALSE
"499","19681128WASDAL",1968,"12",1968-11-28,"DAL","WAS",29,20,FALSE,FALSE
"500","19681201ARIPIT",1968,"12",1968-12-01,"PIT","ARI",10,20,FALSE,FALSE
"501","19681201ATLIND",1968,"12",1968-12-01,"IND","ATL",44,0,FALSE,FALSE
"502","19681201CHINO",1968,"12",1968-12-01,"NO","CHI",17,23,FALSE,FALSE
"503","19681201CINNE",1968,"13",1968-12-01,"NE","CIN",33,14,FALSE,FALSE
"504","19681201GBSF",1968,"12",1968-12-01,"SF","GB",27,20,FALSE,FALSE
"505","19681201LACDEN",1968,"13",1968-12-01,"DEN","LAC",23,47,FALSE,FALSE
"506","19681201LARMIN",1968,"12",1968-12-01,"MIN","LAR",3,31,FALSE,FALSE
"507","19681201MIANYJ",1968,"13",1968-12-01,"NYJ","MIA",35,17,FALSE,FALSE
"508","19681201NYGCLE",1968,"12",1968-12-01,"CLE","NYG",45,10,FALSE,FALSE
"509","19681207BUFTEN",1968,"14",1968-12-07,"TEN","BUF",35,6,FALSE,FALSE
"510","19681207INDGB",1968,"13",1968-12-07,"GB","IND",3,16,FALSE,FALSE
"511","19681208ARINYG",1968,"13",1968-12-08,"NYG","ARI",21,28,FALSE,FALSE
"512","19681208CHILAR",1968,"13",1968-12-08,"LAR","CHI",16,17,FALSE,FALSE
"513","19681208CINNYJ",1968,"14",1968-12-08,"NYJ","CIN",27,14,FALSE,FALSE
"514","19681208CLEWAS",1968,"13",1968-12-08,"WAS","CLE",21,24,FALSE,FALSE
"515","19681208DENLVR",1968,"14",1968-12-08,"LVR","DEN",33,27,FALSE,FALSE
"516","19681208DETATL",1968,"13",1968-12-08,"ATL","DET",7,24,FALSE,FALSE
"517","19681208KCLAC",1968,"14",1968-12-08,"LAC","KC",3,40,FALSE,FALSE
"518","19681208MINSF",1968,"13",1968-12-08,"SF","MIN",20,30,FALSE,FALSE
"519","19681208NEMIA",1968,"14",1968-12-08,"MIA","NE",38,7,FALSE,FALSE
"520","19681208NOPHI",1968,"13",1968-12-08,"PHI","NO",29,17,FALSE,FALSE
"521","19681208PITDAL",1968,"13",1968-12-08,"DAL","PIT",28,7,FALSE,FALSE
"522","19681214CLEARI",1968,"14",1968-12-14,"ARI","CLE",27,16,FALSE,FALSE
"523","19681214KCDEN",1968,"15",1968-12-14,"DEN","KC",7,30,FALSE,FALSE
"524","19681215DALNYG",1968,"14",1968-12-15,"NYG","DAL",10,28,FALSE,FALSE
"525","19681215DETWAS",1968,"14",1968-12-15,"WAS","DET",14,3,FALSE,FALSE
"526","19681215GBCHI",1968,"14",1968-12-15,"CHI","GB",27,28,FALSE,FALSE
"527","19681215INDLAR",1968,"14",1968-12-15,"LAR","IND",24,28,FALSE,FALSE
"528","19681215LVRLAC",1968,"15",1968-12-15,"LAC","LVR",27,34,FALSE,FALSE
"529","19681215MINPHI",1968,"14",1968-12-15,"PHI","MIN",17,24,FALSE,FALSE
"530","19681215NETEN",1968,"15",1968-12-15,"TEN","NE",45,17,FALSE,FALSE
"531","19681215NYJMIA",1968,"15",1968-12-15,"MIA","NYJ",7,31,FALSE,FALSE
"532","19681215PITNO",1968,"14",1968-12-15,"NO","PIT",24,14,FALSE,FALSE
"533","19681215SFATL",1968,"14",1968-12-15,"ATL","SF",12,14,FALSE,FALSE
"534","19681221DALCLE",1968,"15",1968-12-21,"CLE","DAL",31,20,FALSE,TRUE
"535","19681222KCLVR",1968,"Division",1968-12-22,"LVR","KC",41,6,FALSE,TRUE
"536","19681222MININD",1968,"Conference",1968-12-22,"IND","MIN",24,14,FALSE,TRUE
"537","19681229INDCLE",1968,"Conference",1968-12-29,"CLE","IND",0,34,FALSE,TRUE
"538","19681229LVRNYJ",1968,"Conference",1968-12-29,"NYJ","LVR",27,23,FALSE,TRUE
"539","19690112NYJIND",1968,"Superbowl",1969-01-12,"IND","NYJ",7,16,TRUE,TRUE
"540","19690914KCLAC",1969,"1",1969-09-14,"LAC","KC",9,27,FALSE,FALSE
"541","19690914MIACIN",1969,"1",1969-09-14,"CIN","MIA",27,21,FALSE,FALSE
"542","19690914NEDEN",1969,"1",1969-09-14,"DEN","NE",35,7,FALSE,FALSE
"543","19690914NYJBUF",1969,"1",1969-09-14,"BUF","NYJ",19,33,FALSE,FALSE
"544","19690914TENLVR",1969,"1",1969-09-14,"LVR","TEN",21,17,FALSE,FALSE
"545","19690920MIALVR",1969,"2",1969-09-20,"LVR","MIA",20,17,FALSE,FALSE
"546","19690921ARIDAL",1969,"1",1969-09-21,"DAL","ARI",24,3,FALSE,FALSE
"547","19690921CHIGB",1969,"1",1969-09-21,"GB","CHI",17,0,FALSE,FALSE
"548","19690921CLEPHI",1969,"1",1969-09-21,"PHI","CLE",20,27,FALSE,FALSE
"549","19690921DETPIT",1969,"1",1969-09-21,"PIT","DET",16,13,FALSE,FALSE
"550","19690921KCNE",1969,"2",1969-09-21,"NE","KC",0,31,FALSE,FALSE
"551","19690921LACCIN",1969,"2",1969-09-21,"CIN","LAC",34,20,FALSE,FALSE
"552","19690921LARIND",1969,"1",1969-09-21,"IND","LAR",20,27,FALSE,FALSE
"553","19690921MINNYG",1969,"1",1969-09-21,"NYG","MIN",24,23,FALSE,FALSE
"554","19690921NYJDEN",1969,"2",1969-09-21,"DEN","NYJ",21,19,FALSE,FALSE
"555","19690921SFATL",1969,"1",1969-09-21,"ATL","SF",24,12,FALSE,FALSE
"556","19690921TENBUF",1969,"2",1969-09-21,"BUF","TEN",3,17,FALSE,FALSE
"557","19690921WASNO",1969,"1",1969-09-21,"NO","WAS",20,26,FALSE,FALSE
"558","19690928ATLLAR",1969,"2",1969-09-28,"LAR","ATL",17,7,FALSE,FALSE
"559","19690928CHIARI",1969,"2",1969-09-28,"ARI","CHI",20,17,FALSE,FALSE
"560","19690928DALNO",1969,"2",1969-09-28,"NO","DAL",17,21,FALSE,FALSE
"561","19690928DENBUF",1969,"3",1969-09-28,"BUF","DEN",41,28,FALSE,FALSE
"562","19690928INDMIN",1969,"2",1969-09-28,"MIN","IND",52,14,FALSE,FALSE
"563","19690928KCCIN",1969,"3",1969-09-28,"CIN","KC",24,19,FALSE,FALSE
"564","19690928LVRNE",1969,"3",1969-09-28,"NE","LVR",23,38,FALSE,FALSE
"565","19690928MIATEN",1969,"3",1969-09-28,"TEN","MIA",22,10,FALSE,FALSE
"566","19690928NYGDET",1969,"2",1969-09-28,"DET","NYG",24,0,FALSE,FALSE
"567","19690928NYJLAC",1969,"3",1969-09-28,"LAC","NYJ",34,27,FALSE,FALSE
"568","19690928PITPHI",1969,"2",1969-09-28,"PHI","PIT",41,27,FALSE,FALSE
"569","19690928SFGB",1969,"2",1969-09-28,"GB","SF",14,7,FALSE,FALSE
"570","19690928WASCLE",1969,"2",1969-09-28,"CLE","WAS",27,23,FALSE,FALSE
"571","19691004CINLAC",1969,"4",1969-10-04,"LAC","CIN",21,14,FALSE,FALSE
"572","19691004LVRMIA",1969,"4",1969-10-04,"MIA","LVR",20,20,FALSE,FALSE
"573","19691005ARIPIT",1969,"3",1969-10-05,"PIT","ARI",14,27,FALSE,FALSE
"574","19691005BUFTEN",1969,"4",1969-10-05,"TEN","BUF",28,14,FALSE,FALSE
"575","19691005CHINYG",1969,"3",1969-10-05,"NYG","CHI",28,24,FALSE,FALSE
"576","19691005DALPHI",1969,"3",1969-10-05,"PHI","DAL",7,38,FALSE,FALSE
"577","19691005DETCLE",1969,"3",1969-10-05,"CLE","DET",21,28,FALSE,FALSE
"578","19691005GBMIN",1969,"3",1969-10-05,"MIN","GB",19,7,FALSE,FALSE
"579","19691005INDATL",1969,"3",1969-10-05,"ATL","IND",14,21,FALSE,FALSE
"580","19691005KCDEN",1969,"4",1969-10-05,"DEN","KC",13,26,FALSE,FALSE
