"","game_id","schedule_season","schedule_week","schedule_date","team_favorite_id","spread_favorite","over_under_line"
"416","19681013PHIDAL",1968,"5",1968-10-13,"",NA,NA
"417","19681013PITWAS",1968,"5",1968-10-13,"",NA,NA
"418","19681013TENNE",1968,"6",1968-10-13,"",NA,NA
"419","19681020ATLLAR",1968,"6",1968-10-20,"",NA,NA
"420","19681020BUFNE",1968,"7",1968-10-20,"",NA,NA
"421","19681020CHIPHI",1968,"6",1968-10-20,"",NA,NA
"422","19681020CLEIND",1968,"6",1968-10-20,"",NA,NA
"423","19681020DALMIN",1968,"6",1968-10-20,"",NA,NA
"424","19681020DENLAC",1968,"7",1968-10-20,"",NA,NA
"425","19681020GBDET",1968,"6",1968-10-20,"",NA,NA
"426","19681020LVRKC",1968,"7",1968-10-20,"",NA,NA
"427","19681020MIACIN",1968,"7",1968-10-20,"",NA,NA
"428","19681020NOPIT",1968,"6",1968-10-20,"",NA,NA
"429","19681020NYJTEN",1968,"7",1968-10-20,"",NA,NA
"430","19681020SFNYG",1968,"6",1968-10-20,"",NA,NA
"431","19681020WASARI",1968,"6",1968-10-20,"",NA,NA
"432","19681027ATLCLE",1968,"7",1968-10-27,"",NA,NA
"433","19681027CINLVR",1968,"8",1968-10-27,"",NA,NA
"434","19681027LACKC",1968,"8",1968-10-27,"",NA,NA
"435","19681027LARIND",1968,"7",1968-10-27,"",NA,NA
"436","19681027MIADEN",1968,"8",1968-10-27,"",NA,NA
"437","19681027MINCHI",1968,"7",1968-10-27,"",NA,NA
"438","19681027NENYJ",1968,"8",1968-10-27,"",NA,NA
"439","19681027NOARI",1968,"7",1968-10-27,"",NA,NA
"440","19681027NYGWAS",1968,"7",1968-10-27,"",NA,NA
"441","19681027PHIPIT",1968,"7",1968-10-27,"",NA,NA
"442","19681027SFDET",1968,"7",1968-10-27,"",NA,NA
"443","19681027TENBUF",1968,"8",1968-10-27,"",NA,NA
"444","19681028GBDAL",1968,"7",1968-10-28,"",NA,NA
"445","19681103ARIPHI",1968,"8",1968-11-03,"",NA,NA
"446","19681103BUFNYJ",1968,"9",1968-11-03,"",NA,NA
"447","19681103CHIGB",1968,"8",1968-11-03,"",NA,NA
"448","19681103CLESF",1968,"8",1968-11-03,"",NA,NA
"449","19681103DALNO",1968,"8",1968-11-03,"",NA,NA
"450","19681103DENNE",1968,"9",1968-11-03,"",NA,NA
"451","19681103DETLAR",1968,"8",1968-11-03,"",NA,NA
"452","19681103INDNYG",1968,"8",1968-11-03,"",NA,NA
"453","19681103KCLVR",1968,"9",1968-11-03,"",NA,NA
"454","19681103MIALAC",1968,"9",1968-11-03,"",NA,NA
"455","19681103PITATL",1968,"8",1968-11-03,"",NA,NA
"456","19681103TENCIN",1968,"9",1968-11-03,"",NA,NA
"457","19681103WASMIN",1968,"8",1968-11-03,"",NA,NA
"458","19681110GBMIN",1968,"9",1968-11-10,"",NA,NA
"459","19681110INDDET",1968,"9",1968-11-10,"",NA,NA
"460","19681110KCCIN",1968,"10",1968-11-10,"",NA,NA
"461","19681110LACNE",1968,"10",1968-11-10,"",NA,NA
"462","19681110LARATL",1968,"9",1968-11-10,"",NA,NA
"463","19681110LVRDEN",1968,"10",1968-11-10,"",NA,NA
"464","19681110MIABUF",1968,"10",1968-11-10,"",NA,NA
"465","19681110NOCLE",1968,"9",1968-11-10,"",NA,NA
"466","19681110NYGDAL",1968,"9",1968-11-10,"",NA,NA
"467","19681110PITARI",1968,"9",1968-11-10,"",NA,NA
"468","19681110SFCHI",1968,"9",1968-11-10,"",NA,NA
"469","19681110TENNYJ",1968,"10",1968-11-10,"",NA,NA
"470","19681110WASPHI",1968,"9",1968-11-10,"",NA,NA
"471","19681117ARIIND",1968,"10",1968-11-17,"",NA,NA
"472","19681117ATLCHI",1968,"10",1968-11-17,"",NA,NA
"473","19681117CINMIA",1968,"11",1968-11-17,"",NA,NA
"474","19681117CLEPIT",1968,"10",1968-11-17,"",NA,NA
"475","19681117DALWAS",1968,"10",1968-11-17,"",NA,NA
"476","19681117DENTEN",1968,"11",1968-11-17,"",NA,NA
"477","19681117LACBUF",1968,"11",1968-11-17,"",NA,NA
"478","19681117LARSF",1968,"10",1968-11-17,"",NA,NA
"479","19681117MINDET",1968,"10",1968-11-17,"",NA,NA
"480","19681117NEKC",1968,"11",1968-11-17,"",NA,NA
"481","19681117NOGB",1968,"10",1968-11-17,"",NA,NA
"482","19681117NYJLVR",1968,"11",1968-11-17,"",NA,NA
"483","19681117PHINYG",1968,"10",1968-11-17,"",NA,NA
"484","19681124ATLARI",1968,"11",1968-11-24,"",NA,NA
"485","19681124BUFDEN",1968,"12",1968-11-24,"",NA,NA
"486","19681124DALCHI",1968,"11",1968-11-24,"",NA,NA
"487","19681124GBWAS",1968,"11",1968-11-24,"",NA,NA
"488","19681124LVRCIN",1968,"12",1968-11-24,"",NA,NA
"489","19681124MIANE",1968,"12",1968-11-24,"",NA,NA
"490","19681124MININD",1968,"11",1968-11-24,"",NA,NA
"491","19681124NODET",1968,"11",1968-11-24,"",NA,NA
"492","19681124NYGLAR",1968,"11",1968-11-24,"",NA,NA
"493","19681124NYJLAC",1968,"12",1968-11-24,"",NA,NA
"494","19681124PHICLE",1968,"11",1968-11-24,"",NA,NA
"495","19681124SFPIT",1968,"11",1968-11-24,"",NA,NA
"496","19681128BUFLVR",1968,"13",1968-11-28,"",NA,NA
"497","19681128PHIDET",1968,"12",1968-11-28,"",NA,NA
"498","19681128TENKC",1968,"13",1968-11-28,"",NA,NA
"499","19681128WASDAL",1968,"12",1968-11-28,"",NA,NA
"500","19681201ARIPIT",1968,"12",1968-12-01,"",NA,NA
"501","19681201ATLIND",1968,"12",1968-12-01,"",NA,NA
"502","19681201CHINO",1968,"12",1968-12-01,"",NA,NA
"503","19681201CINNE",1968,"13",1968-12-01,"",NA,NA
"504","19681201GBSF",1968,"12",1968-12-01,"",NA,NA
"505","19681201LACDEN",1968,"13",1968-12-01,"",NA,NA
"506","19681201LARMIN",1968,"12",1968-12-01,"",NA,NA
"507","19681201MIANYJ",1968,"13",1968-12-01,"",NA,NA
"508","19681201NYGCLE",1968,"12",1968-12-01,"",NA,NA
"509","19681207BUFTEN",1968,"14",1968-12-07,"",NA,NA
"510","19681207INDGB",1968,"13",1968-12-07,"",NA,NA
"511","19681208ARINYG",1968,"13",1968-12-08,"",NA,NA
"512","19681208CHILAR",1968,"13",1968-12-08,"",NA,NA
"513","19681208CINNYJ",1968,"14",1968-12-08,"",NA,NA
"514","19681208CLEWAS",1968,"13",1968-12-08,"",NA,NA
"515","19681208DENLVR",1968,"14",1968-12-08,"",NA,NA
"516","19681208DETATL",1968,"13",1968-12-08,"",NA,NA
"517","19681208KCLAC",1968,"14",1968-12-08,"",NA,NA
"518","19681208MINSF",1968,"13",1968-12-08,"",NA,NA
"519","19681208NEMIA",1968,"14",1968-12-08,"",NA,NA
"520","19681208NOPHI",1968,"13",1968-12-08,"",NA,NA
"521","19681208PITDAL",1968,"13",1968-12-08,"",NA,NA
"522","19681214CLEARI",1968,"14",1968-12-14,"",NA,NA
"523","19681214KCDEN",1968,"15",1968-12-14,"",NA,NA
"524","19681215DALNYG",1968,"14",1968-12-15,"",NA,NA
"525","19681215DETWAS",1968,"14",1968-12-15,"",NA,NA
"526","19681215GBCHI",1968,"14",1968-12-15,"",NA,NA
"527","19681215INDLAR",1968,"14",1968-12-15,"",NA,NA
"528","19681215LVRLAC",1968,"15",1968-12-15,"",NA,NA
"529","19681215MINPHI",1968,"14",1968-12-15,"",NA,NA
"530","19681215NETEN",1968,"15",1968-12-15,"",NA,NA
"531","19681215NYJMIA",1968,"15",1968-12-15,"",NA,NA
"532","19681215PITNO",1968,"14",1968-12-15,"",NA,NA
"533","19681215SFATL",1968,"14",1968-12-15,"",NA,NA
"534","19681221DALCLE",1968,"15",1968-12-21,"",NA,NA
"535","19681222KCLVR",1968,"Division",1968-12-22,"",NA,NA
"536","19681222MININD",1968,"Conference",1968-12-22,"",NA,NA
"537","19681229INDCLE",1968,"Conference",1968-12-29,"",NA,NA
"538","19681229LVRNYJ",1968,"Conference",1968-12-29,"",NA,NA
"539","19690112NYJIND",1968,"Superbowl",1969-01-12,"IND",-18,40
"540","19690914KCLAC",1969,"1",1969-09-14,"",NA,NA
"541","19690914MIACIN",1969,"1",1969-09-14,"",NA,NA
"542","19690914NEDEN",1969,"1",1969-09-14,"",NA,NA
"543","19690914NYJBUF",1969,"1",1969-09-14,"",NA,NA
"544","19690914TENLVR",1969,"1",1969-09-14,"",NA,NA
"545","19690920MIALVR",1969,"2",1969-09-20,"",NA,NA
"546","19690921ARIDAL",1969,"1",1969-09-21,"",NA,NA
"547","19690921CHIGB",1969,"1",1969-09-21,"",NA,NA
"548","19690921CLEPHI",1969,"1",1969-09-21,"",NA,NA
"549","19690921DETPIT",1969,"1",1969-09-21,"",NA,NA
"550","19690921KCNE",1969,"2",1969-09-21,"",NA,NA
"551","19690921LACCIN",1969,"2",1969-09-21,"",NA,NA
"552","19690921LARIND",1969,"1",1969-09-21,"",NA,NA
"553","19690921MINNYG",1969,"1",1969-09-21,"",NA,NA
"554","19690921NYJDEN",1969,"2",1969-09-21,"",NA,NA
"555","19690921SFATL",1969,"1",1969-09-21,"",NA,NA
"556","19690921TENBUF",1969,"2",1969-09-21,"",NA,NA
"557","19690921WASNO",1969,"1",1969-09-21,"",NA,NA
"558","19690928ATLLAR",1969,"2",1969-09-28,"",NA,NA
"559","19690928CHIARI",1969,"2",1969-09-28,"",NA,NA
"560","19690928DALNO",1969,"2",1969-09-28,"",NA,NA
"561","19690928DENBUF",1969,"3",1969-09-28,"",NA,NA
"562","19690928INDMIN",1969,"2",1969-09-28,"",NA,NA
"563","19690928KCCIN",1969,"3",1969-09-28,"",NA,NA
"564","19690928LVRNE",1969,"3",1969-09-28,"",NA,NA
"565","19690928MIATEN",1969,"3",1969-09-28,"",NA,NA
"566","19690928NYGDET",1969,"2",1969-09-28,"",NA,NA
"567","19690928NYJLAC",1969,"3",1969-09-28,"",NA,NA
"568","19690928PITPHI",1969,"2",1969-09-28,"",NA,NA
"569","19690928SFGB",1969,"2",1969-09-28,"",NA,NA
"570","19690928WASCLE",1969,"2",1969-09-28,"",NA,NA
"571","19691004CINLAC",1969,"4",1969-10-04,"",NA,NA
"572","19691004LVRMIA",1969,"4",1969-10-04,"",NA,NA
"573","19691005ARIPIT",1969,"3",1969-10-05,"",NA,NA
"574","19691005BUFTEN",1969,"4",1969-10-05,"",NA,NA
"575","19691005CHINYG",1969,"3",1969-10-05,"",NA,NA
"576","19691005DALPHI",1969,"3",1969-10-05,"",NA,NA
"577","19691005DETCLE",1969,"3",1969-10-05,"",NA,NA
"578","19691005GBMIN",1969,"3",1969-10-05,"",NA,NA
"579","19691005INDATL",1969,"3",1969-10-05,"",NA,NA
"580","19691005KCDEN",1969,"4",1969-10-05,"",NA,NA
"581","19691005NOLAR",1969,"3",1969-10-05,"",NA,NA
"582","19691005NYJNE",1969,"4",1969-10-05,"",NA,NA
"583","19691005WASSF",1969,"3",1969-10-05,"",NA,NA
"584","19691011LACMIA",1969,"5",1969-10-11,"",NA,NA
"585","19691011NEBUF",1969,"5",1969-10-11,"",NA,NA
"586","19691012ARIWAS",1969,"4",1969-10-12,"",NA,NA
"587","19691012CLENO",1969,"4",1969-10-12,"",NA,NA
"588","19691012DALATL",1969,"4",1969-10-12,"",NA,NA
"589","19691012GBDET",1969,"4",1969-10-12,"",NA,NA
"590","19691012LARSF",1969,"4",1969-10-12,"",NA,NA
"591","19691012LVRDEN",1969,"5",1969-10-12,"",NA,NA
"592","19691012MINCHI",1969,"4",1969-10-12,"",NA,NA
"593","19691012NYJCIN",1969,"5",1969-10-12,"",NA,NA
"594","19691012PITNYG",1969,"4",1969-10-12,"",NA,NA
"595","19691012TENKC",1969,"5",1969-10-12,"",NA,NA
"596","19691013PHIIND",1969,"4",1969-10-13,"",NA,NA
"597","19691018PITCLE",1969,"5",1969-10-18,"",NA,NA
"598","19691019ATLSF",1969,"5",1969-10-19,"",NA,NA
"599","19691019BUFLVR",1969,"6",1969-10-19,"",NA,NA
"600","19691019CHIDET",1969,"5",1969-10-19,"",NA,NA
"601","19691019DENCIN",1969,"6",1969-10-19,"",NA,NA
"602","19691019GBLAR",1969,"5",1969-10-19,"",NA,NA
"603","19691019INDNO",1969,"5",1969-10-19,"",NA,NA
"604","19691019LACNE",1969,"6",1969-10-19,"",NA,NA
"605","19691019MIAKC",1969,"6",1969-10-19,"",NA,NA
"606","19691019MINARI",1969,"5",1969-10-19,"",NA,NA
"607","19691019NYGWAS",1969,"5",1969-10-19,"",NA,NA
"608","19691019PHIDAL",1969,"5",1969-10-19,"",NA,NA
"609","19691020TENNYJ",1969,"6",1969-10-20,"",NA,NA
"610","19691026ARICLE",1969,"6",1969-10-26,"",NA,NA
"611","19691026ATLGB",1969,"6",1969-10-26,"",NA,NA
"612","19691026BUFMIA",1969,"7",1969-10-26,"",NA,NA
"613","19691026CINKC",1969,"7",1969-10-26,"",NA,NA
"614","19691026DENTEN",1969,"7",1969-10-26,"",NA,NA
"615","19691026DETMIN",1969,"6",1969-10-26,"",NA,NA
"616","19691026LARCHI",1969,"6",1969-10-26,"",NA,NA
"617","19691026LVRLAC",1969,"7",1969-10-26,"",NA,NA
"618","19691026NENYJ",1969,"7",1969-10-26,"",NA,NA
"619","19691026NOPHI",1969,"6",1969-10-26,"",NA,NA
"620","19691026SFIND",1969,"6",1969-10-26,"",NA,NA
"621","19691026WASPIT",1969,"6",1969-10-26,"",NA,NA
"622","19691027NYGDAL",1969,"6",1969-10-27,"",NA,NA
"623","19691102CHIMIN",1969,"7",1969-11-02,"",NA,NA
"624","19691102DALCLE",1969,"7",1969-11-02,"",NA,NA
"625","19691102DETSF",1969,"7",1969-11-02,"",NA,NA
"626","19691102GBPIT",1969,"7",1969-11-02,"",NA,NA
"627","19691102KCBUF",1969,"8",1969-11-02,"",NA,NA
"628","19691102LACDEN",1969,"8",1969-11-02,"",NA,NA
"629","19691102LARATL",1969,"7",1969-11-02,"",NA,NA
"630","19691102LVRCIN",1969,"8",1969-11-02,"",NA,NA
"631","19691102MIANYJ",1969,"8",1969-11-02,"",NA,NA
"632","19691102NOARI",1969,"7",1969-11-02,"",NA,NA
"633","19691102PHINYG",1969,"7",1969-11-02,"",NA,NA
"634","19691102TENNE",1969,"8",1969-11-02,"",NA,NA
"635","19691102WASIND",1969,"7",1969-11-02,"",NA,NA
"636","19691109ATLDET",1969,"8",1969-11-09,"",NA,NA
"637","19691109BUFNYJ",1969,"9",1969-11-09,"",NA,NA
"638","19691109CINTEN",1969,"9",1969-11-09,"",NA,NA
"639","19691109CLEMIN",1969,"8",1969-11-09,"",NA,NA
"640","19691109DENLVR",1969,"9",1969-11-09,"",NA,NA
"641","19691109GBIND",1969,"8",1969-11-09,"",NA,NA
"642","19691109LACKC",1969,"9",1969-11-09,"",NA,NA
"643","19691109MIANE",1969,"9",1969-11-09,"",NA,NA
"644","19691109NODAL",1969,"8",1969-11-09,"",NA,NA
"645","19691109NYGARI",1969,"8",1969-11-09,"",NA,NA
"646","19691109PHIWAS",1969,"8",1969-11-09,"",NA,NA
"647","19691109PITCHI",1969,"8",1969-11-09,"",NA,NA
"648","19691109SFLAR",1969,"8",1969-11-09,"",NA,NA
"649","19691116ARIDET",1969,"9",1969-11-16,"",NA,NA
"650","19691116CHIATL",1969,"9",1969-11-16,"",NA,NA
"651","19691116CLEPIT",1969,"9",1969-11-16,"",NA,NA
"652","19691116DALWAS",1969,"9",1969-11-16,"",NA,NA
"653","19691116INDSF",1969,"9",1969-11-16,"",NA,NA
"654","19691116KCNYJ",1969,"10",1969-11-16,"",NA,NA
"655","19691116LACLVR",1969,"10",1969-11-16,"",NA,NA
"656","19691116LARPHI",1969,"9",1969-11-16,"",NA,NA
"657","19691116MIABUF",1969,"10",1969-11-16,"",NA,NA
"658","19691116MINGB",1969,"9",1969-11-16,"",NA,NA
"659","19691116NECIN",1969,"10",1969-11-16,"",NA,NA
"660","19691116NONYG",1969,"9",1969-11-16,"",NA,NA
"661","19691116TENDEN",1969,"10",1969-11-16,"",NA,NA
"662","19691123ATLWAS",1969,"10",1969-11-23,"",NA,NA
"663","19691123BUFNE",1969,"11",1969-11-23,"",NA,NA
"664","19691123CINNYJ",1969,"11",1969-11-23,"",NA,NA
"665","19691123DALLAR",1969,"10",1969-11-23,"",NA,NA
"666","19691123DENLAC",1969,"11",1969-11-23,"",NA,NA
"667","19691123DETGB",1969,"10",1969-11-23,"",NA,NA
"668","19691123INDCHI",1969,"10",1969-11-23,"",NA,NA
"669","19691123LVRKC",1969,"11",1969-11-23,"",NA,NA
"670","19691123NYGCLE",1969,"10",1969-11-23,"",NA,NA
"671","19691123PHIARI",1969,"10",1969-11-23,"",NA,NA
"672","19691123PITMIN",1969,"10",1969-11-23,"",NA,NA
"673","19691123SFNO",1969,"10",1969-11-23,"",NA,NA
"674","19691123TENMIA",1969,"11",1969-11-23,"",NA,NA
"675","19691127DENKC",1969,"12",1969-11-27,"",NA,NA
"676","19691127LACTEN",1969,"12",1969-11-27,"",NA,NA
"677","19691127MINDET",1969,"11",1969-11-27,"",NA,NA
"678","19691127SFDAL",1969,"11",1969-11-27,"",NA,NA
"679","19691130ATLIND",1969,"11",1969-11-30,"",NA,NA
"680","19691130CINBUF",1969,"12",1969-11-30,"",NA,NA
"681","19691130CLECHI",1969,"11",1969-11-30,"",NA,NA
"682","19691130LARWAS",1969,"11",1969-11-30,"",NA,NA
"683","19691130LVRNYJ",1969,"12",1969-11-30,"",NA,NA
"684","19691130NEMIA",1969,"12",1969-11-30,"",NA,NA
"685","19691130NYGGB",1969,"11",1969-11-30,"",NA,NA
"686","19691130PHINO",1969,"11",1969-11-30,"",NA,NA
"687","19691130PITARI",1969,"11",1969-11-30,"",NA,NA
"688","19691206CHISF",1969,"12",1969-12-06,"",NA,NA
"689","19691206NYJTEN",1969,"13",1969-12-06,"",NA,NA
"690","19691207ARINYG",1969,"12",1969-12-07,"",NA,NA
"691","19691207BUFKC",1969,"13",1969-12-07,"",NA,NA
"692","19691207CINLVR",1969,"13",1969-12-07,"",NA,NA
"693","19691207DALPIT",1969,"12",1969-12-07,"",NA,NA
"694","19691207DENMIA",1969,"13",1969-12-07,"",NA,NA
"695","19691207DETIND",1969,"12",1969-12-07,"",NA,NA
"696","19691207GBCLE",1969,"12",1969-12-07,"",NA,NA
"697","19691207MINLAR",1969,"12",1969-12-07,"",NA,NA
"698","19691207NELAC",1969,"13",1969-12-07,"",NA,NA
"699","19691207NOATL",1969,"12",1969-12-07,"",NA,NA
"700","19691207WASPHI",1969,"12",1969-12-07,"",NA,NA
"701","19691213INDDAL",1969,"13",1969-12-13,"",NA,NA
"702","19691213KCLVR",1969,"14",1969-12-13,"",NA,NA
"703","19691214ATLPHI",1969,"13",1969-12-14,"",NA,NA
"704","19691214BUFLAC",1969,"14",1969-12-14,"",NA,NA
"705","19691214CINDEN",1969,"14",1969-12-14,"",NA,NA
"706","19691214CLEARI",1969,"13",1969-12-14,"",NA,NA
"707","19691214GBCHI",1969,"13",1969-12-14,"",NA,NA
"708","19691214LARDET",1969,"13",1969-12-14,"",NA,NA
"709","19691214NETEN",1969,"14",1969-12-14,"",NA,NA
"710","19691214NOWAS",1969,"13",1969-12-14,"",NA,NA
"711","19691214NYGPIT",1969,"13",1969-12-14,"",NA,NA
"712","19691214NYJMIA",1969,"14",1969-12-14,"",NA,NA
"713","19691214SFMIN",1969,"13",1969-12-14,"",NA,NA
"714","19691220KCNYJ",1969,"Division",1969-12-20,"",NA,NA
"715","19691221ARIGB",1969,"14",1969-12-21,"",NA,NA
"716","19691221CLENYG",1969,"14",1969-12-21,"",NA,NA
"717","19691221DETCHI",1969,"14",1969-12-21,"",NA,NA
"718","19691221INDLAR",1969,"14",1969-12-21,"",NA,NA
"719","19691221MINATL",1969,"14",1969-12-21,"",NA,NA
"720","19691221PHISF",1969,"14",1969-12-21,"",NA,NA
"721","19691221PITNO",1969,"14",1969-12-21,"",NA,NA
"722","19691221TENLVR",1969,"Division",1969-12-21,"",NA,NA
"723","19691221WASDAL",1969,"14",1969-12-21,"",NA,NA
"724","19691227LARMIN",1969,"Division",1969-12-27,"",NA,NA
"725","19691228CLEDAL",1969,"Division",1969-12-28,"",NA,NA
"726","19700104CLEMIN",1969,"Conference",1970-01-04,"",NA,NA
"727","19700104KCLVR",1969,"Conference",1970-01-04,"",NA,NA
"728","19700111MINKC",1969,"Superbowl",1970-01-11,"MIN",-12,39
"729","19700918ARILAR",1970,"1",1970-09-18,"",NA,NA
"730","19700919CHINYG",1970,"1",1970-09-19,"",NA,NA
"731","19700920ATLNO",1970,"1",1970-09-20,"",NA,NA
"732","19700920DALPHI",1970,"1",1970-09-20,"",NA,NA
"733","19700920DENBUF",1970,"1",1970-09-20,"",NA,NA
"734","19700920DETGB",1970,"1",1970-09-20,"",NA,NA
"735","19700920INDLAC",1970,"1",1970-09-20,"",NA,NA
"736","19700920KCMIN",1970,"1",1970-09-20,"",NA,NA
"737","19700920LVRCIN",1970,"1",1970-09-20,"",NA,NA
"738","19700920MIANE",1970,"1",1970-09-20,"",NA,NA
"739","19700920TENPIT",1970,"1",1970-09-20,"",NA,NA
"740","19700920WASSF",1970,"1",1970-09-20,"",NA,NA
"741","19700921NYJCLE",1970,"1",1970-09-21,"",NA,NA
"742","19700927ATLGB",1970,"2",1970-09-27,"",NA,NA
"743","19700927CINDET",1970,"2",1970-09-27,"",NA,NA
"744","19700927CLESF",1970,"2",1970-09-27,"",NA,NA
"745","19700927LARBUF",1970,"2",1970-09-27,"",NA,NA
"746","19700927LVRLAC",1970,"2",1970-09-27,"",NA,NA
"747","19700927MIATEN",1970,"2",1970-09-27,"",NA,NA
"748","19700927NOMIN",1970,"2",1970-09-27,"",NA,NA
"749","19700927NYGDAL",1970,"2",1970-09-27,"",NA,NA
"750","19700927NYJNE",1970,"2",1970-09-27,"",NA,NA
"751","19700927PHICHI",1970,"2",1970-09-27,"",NA,NA
"752","19700927PITDEN",1970,"2",1970-09-27,"",NA,NA
"753","19700927WASARI",1970,"2",1970-09-27,"",NA,NA
"754","19700928KCIND",1970,"2",1970-09-28,"",NA,NA
"755","19701003LVRMIA",1970,"3",1970-10-03,"",NA,NA
"756","19701003PITCLE",1970,"3",1970-10-03,"",NA,NA
"757","19701004DALARI",1970,"3",1970-10-04,"",NA,NA
"758","19701004INDNE",1970,"3",1970-10-04,"",NA,NA
"759","19701004KCDEN",1970,"3",1970-10-04,"",NA,NA
"760","19701004LACLAR",1970,"3",1970-10-04,"",NA,NA
"761","19701004MINGB",1970,"3",1970-10-04,"",NA,NA
"762","19701004NYGNO",1970,"3",1970-10-04,"",NA,NA
"763","19701004NYJBUF",1970,"3",1970-10-04,"",NA,NA
"764","19701004SFATL",1970,"3",1970-10-04,"",NA,NA
"765","19701004TENCIN",1970,"3",1970-10-04,"",NA,NA
"766","19701004WASPHI",1970,"3",1970-10-04,"",NA,NA
"767","19701005CHIDET",1970,"3",1970-10-05,"",NA,NA
"768","19701010MIANYJ",1970,"4",1970-10-10,"",NA,NA
"769","19701011ATLDAL",1970,"4",1970-10-11,"",NA,NA
"770","19701011BUFPIT",1970,"4",1970-10-11,"",NA,NA
"771","19701011CINCLE",1970,"4",1970-10-11,"",NA,NA
"772","19701011DENLVR",1970,"4",1970-10-11,"",NA,NA
"773","19701011DETWAS",1970,"4",1970-10-11,"",NA,NA
"774","19701011INDTEN",1970,"4",1970-10-11,"",NA,NA
"775","19701011MINCHI",1970,"4",1970-10-11,"",NA,NA
"776","19701011NEKC",1970,"4",1970-10-11,"",NA,NA
"777","19701011NOARI",1970,"4",1970-10-11,"",NA,NA
"778","19701011PHINYG",1970,"4",1970-10-11,"",NA,NA
"779","19701011SFLAR",1970,"4",1970-10-11,"",NA,NA
"780","19701012GBLAC",1970,"4",1970-10-12,"",NA,NA
"781","19701018ARIPHI",1970,"5",1970-10-18,"",NA,NA
"782","19701018ATLDEN",1970,"5",1970-10-18,"",NA,NA
"783","19701018DALMIN",1970,"5",1970-10-18,"",NA,NA
"784","19701018DETCLE",1970,"5",1970-10-18,"",NA,NA
"785","19701018INDNYJ",1970,"5",1970-10-18,"",NA,NA
"786","19701018KCCIN",1970,"5",1970-10-18,"",NA,NA
"787","19701018LACCHI",1970,"5",1970-10-18,"",NA,NA
"788","19701018LARGB",1970,"5",1970-10-18,"",NA,NA
"789","19701018MIABUF",1970,"5",1970-10-18,"",NA,NA
"790","19701018NOSF",1970,"5",1970-10-18,"",NA,NA
"791","19701018NYGNE",1970,"5",1970-10-18,"",NA,NA
"792","19701018PITTEN",1970,"5",1970-10-18,"",NA,NA
"793","19701019WASLVR",1970,"5",1970-10-19,"",NA,NA
"794","19701025ARINYG",1970,"6",1970-10-25,"",NA,NA
"795","19701025BUFNYJ",1970,"6",1970-10-25,"",NA,NA
"796","19701025CINWAS",1970,"6",1970-10-25,"",NA,NA
"797","19701025CLEMIA",1970,"6",1970-10-25,"",NA,NA
"798","19701025DALKC",1970,"6",1970-10-25,"",NA,NA
"799","19701025DENSF",1970,"6",1970-10-25,"",NA,NA
"800","19701025DETCHI",1970,"6",1970-10-25,"",NA,NA
"801","19701025NEIND",1970,"6",1970-10-25,"",NA,NA
"802","19701025NOATL",1970,"6",1970-10-25,"",NA,NA
"803","19701025PHIGB",1970,"6",1970-10-25,"",NA,NA
"804","19701025PITLVR",1970,"6",1970-10-25,"",NA,NA
"805","19701025TENLAC",1970,"6",1970-10-25,"",NA,NA
"806","19701026LARMIN",1970,"6",1970-10-26,"",NA,NA
"807","19701101BUFNE",1970,"7",1970-11-01,"",NA,NA
"808","19701101CHIATL",1970,"7",1970-11-01,"",NA,NA
"809","19701101GBSF",1970,"7",1970-11-01,"",NA,NA
"810","19701101LACCLE",1970,"7",1970-11-01,"",NA,NA
"811","19701101LARNO",1970,"7",1970-11-01,"",NA,NA
"812","19701101LVRKC",1970,"7",1970-11-01,"",NA,NA
"813","19701101MIAIND",1970,"7",1970-11-01,"",NA,NA
"814","19701101MINDET",1970,"7",1970-11-01,"",NA,NA
"815","19701101NYGNYJ",1970,"7",1970-11-01,"",NA,NA
"816","19701101PHIDAL",1970,"7",1970-11-01,"",NA,NA
"817","19701101TENARI",1970,"7",1970-11-01,"",NA,NA
"818","19701101WASDEN",1970,"7",1970-11-01,"",NA,NA
"819","19701102CINPIT",1970,"7",1970-11-02,"",NA,NA
"820","19701108ATLLAR",1970,"8",1970-11-08,"",NA,NA
"821","19701108CINBUF",1970,"8",1970-11-08,"",NA,NA
"822","19701108CLELVR",1970,"8",1970-11-08,"",NA,NA
"823","19701108DALNYG",1970,"8",1970-11-08,"",NA,NA
"824","19701108DENLAC",1970,"8",1970-11-08,"",NA,NA
"825","19701108DETNO",1970,"8",1970-11-08,"",NA,NA
"826","19701108MIAPHI",1970,"8",1970-11-08,"",NA,NA
"827","19701108MINWAS",1970,"8",1970-11-08,"",NA,NA
"828","19701108NEARI",1970,"8",1970-11-08,"",NA,NA
"829","19701108NYJPIT",1970,"8",1970-11-08,"",NA,NA
"830","19701108SFCHI",1970,"8",1970-11-08,"",NA,NA
"831","19701108TENKC",1970,"8",1970-11-08,"",NA,NA
"832","19701109INDGB",1970,"8",1970-11-09,"",NA,NA
"833","19701115ATLPHI",1970,"9",1970-11-15,"",NA,NA
"834","19701115BUFIND",1970,"9",1970-11-15,"",NA,NA
"835","19701115CHIGB",1970,"9",1970-11-15,"",NA,NA
"836","19701115CLECIN",1970,"9",1970-11-15,"",NA,NA
"837","19701115DETMIN",1970,"9",1970-11-15,"",NA,NA
